obsDate,SPRealIndex,sp12fwd,sp36fwd,sp60fwd,sp84fwd,sp120fwd,SPRealValuation,date,next_date,SPValuationLevel
19710930,511.098423801351,0.070390362282486,-0.176206659060929,-0.051355374821473,-0.057083481593951,-0.058323611439752,853.322553971543,09/30/1971,10/31/1971,fair
19711031,499.186073176187,0.093060103461873,-0.166967054748721,-0.054375040081541,-0.059396397610639,-0.055060457688578,823.076324937445,10/31/1971,11/30/1971,fair
19711130,476.208561388813,0.200783272825798,-0.146611239753305,-0.046988799024932,-0.061695758142856,-0.048423146562737,767.507671595731,11/30/1971,12/31/1971,fair
19711231,506.680474916599,0.149709185541135,-0.184578727947383,-0.052895775141896,-0.068543040242038,-0.053867974018103,835.034136416042,12/31/1971,01/31/1972,fair
19720131,527.942633526757,0.109531758263478,-0.175229215992731,-0.063162761846795,-0.070222871693055,-0.063062725121103,881.458580980006,01/31/1972,02/29/1972,fair
19720229,535.206990522826,0.048568887688755,-0.15350277918847,-0.072631363127853,-0.075484947812443,-0.06684303209214,895.526594484238,02/29/1972,03/31/1972,fair
19720331,546.75294084102,0.001190682881554,-0.147775225223382,-0.078482088476861,-0.077074149373927,-0.071730650874079,920.145618116643,03/31/1972,04/30/1972,fair
19720430,551.163856312004,-0.031800481264901,-0.147839413301021,-0.084270228506879,-0.076962496270107,-0.06830989067047,927.883025543971,04/30/1972,05/31/1972,fair
19720531,544.435020159316,-0.053618710226331,-0.128132130709305,-0.083391061098913,-0.080032901342514,-0.067910399916312,909.594607988469,05/31/1972,06/30/1972,fair
19720630,544.794592163854,-0.081399992532249,-0.123044126008002,-0.0836633570531,-0.07894219879739,-0.074576937318981,908.187806638046,06/30/1972,07/31/1972,fair
19720731,538.334113028967,-0.06334419295823,-0.122406208148363,-0.080620262949904,-0.077461741850158,-0.074145158105704,891.306190432968,07/31/1972,08/31/1972,fair
19720831,556.246567208566,-0.126145040445291,-0.154081253563398,-0.091642721077133,-0.07706771615908,-0.077049835148489,929.289826894394,08/31/1972,09/30/1972,fair
19720930,547.074827014735,-0.09780695839879,-0.154264261104023,-0.091980280292894,-0.074761762574551,-0.065468491456034,906.077604612412,09/30/1972,10/31/1972,fair
19721031,545.640380792689,-0.067425827542314,-0.142169737662304,-0.096751278036637,-0.080472491309889,-0.057879075919594,900.450399210719,10/31/1972,11/30/1972,fair
19721130,571.823274892124,-0.17847680402231,-0.152663068157085,-0.104933749773551,-0.088749036542225,-0.058297911752438,957.425853902857,11/30/1972,12/31/1972,fair
19721231,582.535196145958,-0.255263830928808,-0.163072229291349,-0.109605731108465,-0.087413864905675,-0.058733313474554,979.231274834416,12/31/1972,01/31/1973,fair
19730131,585.769118439194,-0.255171574292606,-0.140153878457674,-0.11850544614481,-0.086229085145191,-0.056146307736966,983.451678885685,01/31/1973,02/28/1973,fair
19730228,561.201398735766,-0.253417576204048,-0.117649407348595,-0.114471931157804,-0.077279607958993,-0.050516988635076,925.772823518336,02/28/1973,03/31/1973,fair
19730331,547.403950208119,-0.211654721088683,-0.109249063546874,-0.111683453834077,-0.088557939885394,-0.044850462774275,892.00959110818,03/31/1973,04/30/1973,fair
19730430,533.636580425464,-0.235553616165745,-0.100256519128871,-0.100780003268796,-0.088753012333884,-0.03946241294647,858.949759373236,04/30/1973,05/31/1973,fair
19730531,515.243116576328,-0.241341474422047,-0.093799347560818,-0.087066516953298,-0.079542382569397,-0.032790190672923,814.635516834906,05/31/1973,06/30/1973,fair
19730630,500.448316430107,-0.223953005737381,-0.084656737411621,-0.083149155540397,-0.068851458448734,-0.028869315381173,779.465483074327,06/30/1973,07/31/1973,fair
19730731,504.233773097263,-0.324884400112303,-0.08133512228779,-0.08671494690626,-0.063873690976087,-0.029600451161083,785.09268847602,07/31/1973,08/31/1973,fair
19730831,486.078821490488,-0.336386470913872,-0.074223391159833,-0.068390064990904,-0.055766902350587,-0.029002165936659,742.185247288114,08/31/1973,09/30/1973,fair
19730930,493.56710216788,-0.421087178929139,-0.073400568005097,-0.072542091375628,-0.055658200751942,-0.028101538825543,756.253260792345,09/30/1973,10/31/1973,fair
19731031,508.850126577238,-0.432900706874707,-0.094776674647427,-0.085668235954503,-0.057094365503778,-0.031017831541829,786.499489826443,10/31/1973,11/30/1973,fair
19731130,469.766084323807,-0.369977157333758,-0.072881625435906,-0.082799549066046,-0.041679894655242,-0.024860790200349,697.871004749784,11/30/1973,12/31/1973,fair
19731231,433.835030326876,-0.366778484557572,-0.038093615401674,-0.06607969162322,-0.034207532030347,-0.017601458332865,616.276526425241,12/31/1973,01/31/1974,fair
19740131,436.297490315073,-0.32110310087787,-0.044182637982777,-0.061809121708313,-0.036552209325345,-0.017508211668116,619.090129126087,01/31/1974,02/28/1974,fair
19740228,418.983100505827,-0.225178111741265,-0.043109086370559,-0.059097472561746,-0.037174755126756,-0.019490373506665,578.996290639027,02/28/1974,03/31/1974,fair
19740331,431.543319803976,-0.215795743297263,-0.055732132120024,-0.062897965864536,-0.037058737640065,-0.022466866611119,603.615314271433,03/31/1974,04/30/1974,fair
19740430,407.936554187923,-0.163911137480601,-0.045355681797625,-0.050609881089461,-0.028917333796229,-0.017258675484358,550.156862955353,04/30/1974,05/31/1974,cheap
19740531,390.893583135986,-0.07691959734634,-0.034091507944304,-0.04926667654693,-0.026829600348354,-0.013925482183046,511.469825818716,05/31/1974,06/30/1974,cheap
19740630,388.371411749372,-0.053939830476708,-0.032271345072532,-0.04632862710104,-0.026463808548947,-0.01575356833986,503.732418391388,06/30/1974,07/31/1974,cheap
19740731,340.416086208196,0.068864009159441,0.012757547653389,-0.0209914036598,-0.012900068174915,-0.004340774402012,398.222317109652,07/31/1974,08/31/1974,cheap
19740831,322.568482143329,0.043833814793529,0.021667642239258,-0.003294498485317,-0.005738459675856,0.009174956393664,358.128478622592,08/31/1974,09/30/1974,cheap
19740930,285.732323503777,0.158220930187339,0.057274895388336,0.021345014783419,-0.002771759960976,0.02209451470379,277.940801648472,09/30/1974,10/31/1974,cheap
19741031,288.568547088668,0.19360766718757,0.043673756350402,0.010001732486077,-0.002610449239394,0.020039274326676,282.161205699741,10/31/1974,11/30/1974,cheap
19741130,295.963363833874,0.175417849168986,0.035380371465117,0.001608440006104,-0.002956764456369,0.018429465091899,296.932619879184,11/30/1974,12/31/1974,cheap
19741231,274.713675355596,0.243099314595523,0.058728384961265,0.022519951884764,0.008380583541931,0.024977378314931,250.50817531522,12/31/1974,01/31/1975,cheap
19750131,296.20101326967,0.257193544152042,0.017214869034782,0.010183449846348,-0.01043660081682,0.021444764739458,294.822417853549,01/31/1975,02/28/1975,cheap
19750228,324.637277082424,0.187528121875088,-0.019959540121676,-0.003121481533539,-0.02703823310487,0.017043759939667,353.908074571322,02/28/1975,03/31/1975,cheap
19750331,338.418108341909,0.143202581055357,-0.036397990361753,-0.033077738565374,-0.037097043968521,0.01164237455023,382.044101579785,03/31/1975,04/30/1975,cheap
19750430,341.071209571064,0.139611064215343,-0.027454107655106,-0.039780206266151,-0.031992670485037,0.011094996635036,386.967906306266,04/30/1975,05/31/1975,cheap
19750531,360.826206115898,0.062642638764951,-0.032532016766739,-0.043801319775943,-0.040844041371184,0.007453664067496,428.468546143749,05/31/1975,06/30/1975,cheap
19750630,367.422723637612,0.044588374436654,-0.040830068877753,-0.037357130206428,-0.052993736430896,0.007542909674934,441.833158972769,06/30/1975,07/31/1975,cheap
19750731,363.858502686858,0.074411730435273,-0.041533251019874,-0.026786528729528,-0.052657735066011,0.010285005811464,434.095751545442,07/31/1975,08/31/1975,cheap
19750831,336.707889247829,0.145439135720397,0.004325881412111,-0.006880318871445,-0.041924995639606,0.015760224948664,377.120296853304,08/31/1975,09/30/1975,cheap
19750930,330.941157513134,0.186510298865535,0.007756224390155,-0.000230270759036,-0.024614060414523,0.014984948252666,365.162485374707,09/30/1975,10/31/1975,cheap
19751031,344.437630314211,0.095838369174377,-0.019006543414706,-0.004247553384514,-0.019264779588151,0.011752938535247,394.001913058382,10/31/1975,11/30/1975,cheap
19751130,347.88062055043,0.076110795094942,-0.042972890305599,0.000472427144933,-0.014704035875888,0.016480704091717,401.739320485709,11/30/1975,12/31/1975,cheap
19751231,341.496381544559,0.130672767603299,-0.033587506637785,-0.000863000609526,-0.010124851746422,0.023066387276297,388.374707656689,12/31/1975,01/31/1976,cheap
19760131,372.382001653923,0.023101633039216,-0.052127286981179,-0.020243246441423,-0.017675580829803,0.014447889338597,454.494371126578,01/31/1976,02/29/1976,cheap
19760229,385.515895944334,-0.047770770804053,-0.071121029661584,-0.035733010374983,-0.020204385085676,0.016564368115463,482.630398135041,02/29/1976,03/31/1976,cheap
19760331,386.880454932342,-0.06085371942274,-0.069333666492675,-0.030541467957972,-0.015844899494777,0.022530903524435,485.444000835887,03/31/1976,04/30/1976,cheap
19760430,388.688524112495,-0.086905596437083,-0.068023817295147,-0.030926173859945,-0.012166089465504,0.02475906102711,489.664404887157,04/30/1976,05/31/1976,cheap
19760531,383.429311802544,-0.081284202949847,-0.074828446607123,-0.033639670299784,-0.005401757349733,0.026122354851895,478.409994083771,05/31/1976,06/30/1976,cheap
19760630,383.805505615701,-0.082941889429679,-0.072366135118121,-0.034571417708281,-0.003931383198247,0.028379492405404,479.113394758983,06/30/1976,07/31/1976,cheap
19760731,390.933843505375,-0.09546938563728,-0.078250076283803,-0.044816236305836,-0.006545940542286,0.024368839716259,494.588209613638,07/31/1976,08/31/1976,cheap
19760831,385.678393650273,-0.108080749526065,-0.062991279588792,-0.04284952122651,-0.008951616901717,0.02763496515625,483.333798810253,08/31/1976,09/30/1976,cheap
19760930,392.665091707815,-0.13999527077619,-0.068320623662509,-0.065240663114501,-0.008015939757215,0.022519903939541,498.105212989696,09/30/1976,10/31/1976,cheap
19761031,377.447971085812,-0.130867106236235,-0.070318553780465,-0.055745378484178,-0.002335824920942,0.026124334548477,465.748781929963,10/31/1976,11/30/1976,cheap
19761130,374.358091178645,-0.122493154872826,-0.07285668925984,-0.049855335308644,-0.00352638385861,0.030193083695478,458.714775177847,11/30/1976,12/31/1976,cheap
19761231,386.120658847499,-0.15567254528162,-0.07351427597327,-0.054839174935869,-0.008686002719266,0.028409061930082,483.333798810253,12/31/1976,01/31/1977,cheap
19770131,380.98463400654,-0.181691279523371,-0.064823808351817,-0.062962677713358,-0.005849630718432,0.03556981349668,472.079388006867,01/31/1977,02/28/1977,cheap
19770228,367.099504437858,-0.167572143514879,-0.045135108334018,-0.061018572191543,-0.009190437221547,0.045347930669319,441.833158972769,02/28/1977,03/31/1977,cheap
19770331,363.337340277747,-0.1666323227193,-0.076648372989906,-0.06492974932802,-0.007853956982762,0.050229458571935,434.095751545442,03/31/1977,04/30/1977,cheap
19770430,354.909316096249,-0.115988379983731,-0.077725266492689,-0.052071378647984,-0.004965356825262,0.051009358686889,415.807333989941,04/30/1977,05/31/1977,cheap
19770531,352.262565805066,-0.072441343397357,-0.064470630922337,-0.052168284955029,-0.005154523846803,0.051382391954865,409.476727913037,05/31/1977,06/30/1977,cheap
19770630,351.971951806421,-0.078819740355525,-0.047946583428411,-0.0654004163931,-0.008588493151136,0.055515167586702,408.069926562614,06/30/1977,07/31/1977,cheap
19770731,353.611629641096,-0.093981342282043,-0.035100275338009,-0.06762444970831,-0.011579972299588,0.057781838088773,410.88352926346,07/31/1977,08/31/1977,cheap
19770831,343.993983788542,-0.008423081581017,-0.018470260898218,-0.062222512479295,0.003867820056226,0.066593912133891,389.781509007113,08/31/1977,09/30/1977,cheap
19770930,337.693835869822,0.002984256366139,-0.00709159268012,-0.038182628078638,0.007377860895675,0.06451530498495,375.713495502881,09/30/1977,10/31/1977,cheap
19771031,328.052447355074,-0.008790074255883,0.009194187437497,-0.017333970137496,0.010074764680448,0.053704517234465,354.611475246534,10/31/1977,11/30/1977,cheap
19771130,328.501787538004,-0.071749440634646,0.020092073824185,-0.009232196180495,0.011250011036263,0.039458860224781,354.611475246534,11/30/1977,12/31/1977,cheap
19771231,326.012273098892,-0.054547393498747,0.014127256004743,-0.004954315052404,0.010844056665715,0.038577387110282,348.280869169629,12/31/1977,01/31/1978,cheap
19780131,311.763048375149,0.017218163205065,0.025459368825934,0.010624272722291,0.023262957382034,0.047035349775058,317.33123946032,01/31/1978,02/28/1978,cheap
19780228,305.583853595956,0.011088750931048,0.016949674028845,0.018056931892982,0.033326978935131,0.052036400707687,303.9666266313,02/28/1978,03/31/1978,cheap
19780331,302.793595336613,0.029940453267779,0.030446456863716,0.027010745662857,0.032957452033452,0.055644747132651,296.932619879184,03/31/1978,04/30/1978,cheap
19780430,313.743959481111,0.002861102226808,0.019225360867542,0.026036408772628,0.028080313583928,0.050162846568059,318.738040810743,04/30/1978,05/31/1978,cheap
19780531,326.744192309547,-0.070725016853976,-0.003698081630447,0.024713007717195,0.025092368427429,0.042972036586234,344.763865793572,05/31/1978,06/30/1978,cheap
19780630,324.229613952612,-0.05509465445883,-0.002407686497017,0.028624025714998,0.029013952559636,0.049171945866933,339.136660391879,06/30/1978,07/31/1978,cheap
19780731,320.378734040885,-0.044393886734225,-0.010023811286294,0.031085838092788,0.03334177920984,0.049394956324299,330.69585228934,07/31/1978,08/31/1978,cheap
19780831,341.096494399713,-0.069794395423129,-0.031536956441889,0.012051029432714,0.020700423202198,0.040327886234695,372.196492126823,08/31/1978,09/30/1978,cheap
19780930,338.701600849323,-0.062428298561406,-0.061210908572174,0.018468450211731,0.018098824282679,0.04208495564274,366.56928672513,09/30/1978,10/31/1978,cheap
19781031,325.168841982998,-0.067281346837278,-0.044865375809118,0.026899075052999,0.025229079768965,0.049642513044371,337.729859041456,10/31/1978,11/30/1978,cheap
19781130,304.931968034671,-0.021581005551331,-0.016719003374514,0.036737909930618,0.043078400848374,0.053894575388496,295.525818528761,11/30/1978,12/31/1978,cheap
19781231,308.229153352746,-0.003756454848641,-0.018720717867197,0.033393198555815,0.048352227118754,0.054741542638183,301.153023930454,12/31/1978,01/31/1979,cheap
19790131,317.131035423381,-0.017462715486263,-0.046140549611852,0.028884565470557,0.044392896658168,0.054592322641916,318.738040810743,01/31/1979,02/28/1979,cheap
19790228,308.972396837032,0.034403289593758,-0.046363109909957,0.021783978265687,0.056633781230961,0.060086727403242,300.449623255242,02/28/1979,03/31/1979,cheap
19790331,311.859372827572,-0.082824198499212,-0.059141865647014,0.019708625170853,0.064627027903719,0.058060731449159,305.373427981723,03/31/1979,04/30/1979,cheap
19790430,314.64161302223,-0.11512449666626,-0.047803734601809,0.017264127436915,0.067299179685866,0.059883149061544,309.593832032993,04/30/1979,05/31/1979,cheap
19790531,303.635203801516,-0.050080836960608,-0.038999712180132,0.022729434954886,0.072691783619352,0.067105898779463,285.678209075799,05/31/1979,06/30/1979,cheap
19790630,306.366295406573,-0.008595195852789,-0.064310701526185,0.015801738172082,0.074839133223809,0.069208676280588,289.898613127068,06/30/1979,07/31/1979,cheap
19790731,306.15587680982,0.037601251282942,-0.066360020087858,0.012593042823397,0.071774613234489,0.071734516190705,288.491811776645,07/31/1979,08/31/1979,cheap
19790831,317.289870792136,0.025191572412857,-0.077008111443208,0.021800412523508,0.069110381930301,0.072411410065302,309.593832032993,08/31/1979,09/30/1979,cheap
19790930,317.557036188275,0.040947813857796,-0.043419568219411,0.022844564634317,0.064114406129227,0.072227515239405,308.187030682569,09/30/1979,10/31/1979,cheap
19791031,303.291044344864,0.111751993781784,-0.002978622638876,0.030176570695373,0.07046150487162,0.076716849942467,277.940801648472,10/31/1979,11/30/1979,cheap
19791130,298.351229539736,0.16876722486688,0.016770905193227,0.035532982690372,0.077792354943481,0.076007676663522,266.686390845086,11/30/1979,12/31/1979,cheap
19791231,307.071304455142,0.107317290326337,0.011742374605512,0.027440710688203,0.075453956991839,0.075395767494801,282.864606374953,12/31/1979,01/31/1980,cheap
19800131,311.593066379918,0.078927408713591,0.017954795376428,0.032831618427666,0.081830126231548,0.070072893069036,289.898613127068,01/31/1980,02/29/1980,cheap
19800229,319.602063681894,0.005585986957236,0.014986778490164,0.037616911660852,0.086705430737355,0.063870031861866,303.9666266313,02/29/1980,03/31/1980,cheap
19800331,286.029870228662,0.158274743514477,0.065459005934307,0.05843079097918,0.109810060916816,0.07777064749642,235.736761135777,03/31/1980,04/30/1980,cheap
19800430,278.418655692785,0.193129833861414,0.086167907757236,0.064665713924832,0.111543374079358,0.080460837951126,218.855144930699,04/30/1980,05/31/1980,cheap
19800531,288.428898664431,0.120319783027741,0.085742364202044,0.061456061626435,0.10532673282914,0.080217501836523,237.1435624862,05/31/1980,06/30/1980,cheap
19800630,303.73301709486,0.05979034267822,0.071226559023145,0.054537198259119,0.103229417662022,0.077171540459386,265.982990169875,06/30/1980,07/31/1980,cheap
19800731,317.667720865495,-0.021490963911437,0.05532987936293,0.048768664941555,0.100277097739551,0.071865156424152,292.008815152703,07/31/1980,08/31/1980,cheap
19800831,325.282901548062,-0.047499573154305,0.036436482817995,0.03891691423866,0.105270705716517,0.059365066662967,305.373427981723,08/31/1980,09/30/1980,cheap
19800930,330.560302595346,-0.152244422976348,0.039365150051343,0.030431723474567,0.096763721044044,0.051813206684791,314.517636759474,09/30/1980,10/31/1980,cheap
19801031,337.184423246562,-0.159698406349679,0.032666474972039,0.028010538275876,0.073376364981317,0.046348501839427,325.772047562859,10/31/1980,11/30/1980,cheap
19801130,348.703138584779,-0.16865739513278,0.015540698117812,0.032745124959965,0.047871064103731,0.045386726438132,346.170667143995,11/30/1980,12/31/1980,cheap
19801231,340.025364786241,-0.14347451976598,0.022264934827004,0.047568885361162,0.049235647201669,0.052453135973436,327.882249588494,12/31/1980,01/31/1981,cheap
19810131,336.186299682407,-0.18132430904906,0.028404571927811,0.050367365619806,0.056420615329415,0.052010818190954,318.738040810743,01/31/1981,02/28/1981,cheap
19810228,321.387356641126,-0.166241983562133,0.02304666917633,0.071698114361313,0.067441745876191,0.068005628475235,288.491811776645,02/28/1981,03/31/1981,cheap
19810331,331.301174576582,-0.216014089748463,0.012446530572158,0.078508687174222,0.066631774604643,0.067551249205945,306.076828656935,03/31/1981,04/30/1981,cheap
19810430,332.189604410651,-0.182270729050292,0.010492103289068,0.083644098964029,0.063707598080707,0.069244920728032,306.780229332146,04/30/1981,05/31/1981,cheap
19810531,323.132601170666,-0.16604637785064,0.016853468780256,0.089580206022568,0.063636892001778,0.071443302674767,287.788411101434,05/31/1981,06/30/1981,cheap
19810630,321.893318269651,-0.220306326023126,0.009697452350161,0.095435125702997,0.072086013219361,0.071659937269396,284.271407725376,06/30/1981,07/31/1981,cheap
19810731,310.840735340546,-0.198427158050408,0.015920653411552,0.098565071629103,0.075939682941777,0.075836847250909,261.762586118605,07/31/1981,08/31/1981,cheap
19810831,309.832102570135,-0.194763510663184,0.044848653419073,0.103309923602511,0.072737148311619,0.078471891894653,258.245582742547,08/31/1981,09/30/1981,cheap
19810930,280.234340067831,-0.008106910396792,0.082553907165635,0.118519936303775,0.089763985116704,0.088294282796464,200.566727375198,09/30/1981,10/31/1981,cheap
19811031,283.33660820815,0.06088987966678,0.07490911619371,0.115092397707594,0.092956577853014,0.086884004949299,205.490532101679,10/31/1981,11/30/1981,cheap
19811130,289.891775556445,0.081835600703733,0.07013164325689,0.116985475089469,0.085689246408814,0.08385096497277,216.744942905064,11/30/1981,12/31/1981,cheap
19811231,291.240388865283,0.091936670597328,0.064773319928407,0.118989668862069,0.087885611097678,0.0840285613241,218.151744255487,12/31/1981,01/31/1982,cheap
19820131,275.227551180734,0.194211796417282,0.099886405243698,0.144463313380699,0.100957142521629,0.097548317882385,187.202114546178,01/31/1982,02/28/1982,cheap
19820228,267.959284981315,0.247159271854333,0.127825710403475,0.163763482207592,0.109271447858235,0.099190143680779,172.430700366735,02/28/1982,03/31/1982,cheap
19820331,259.735452917825,0.331957568162458,0.135178510449891,0.179571176454018,0.112658610509763,0.100703714916713,156.252484836868,03/31/1982,04/30/1982,cheap
19820430,271.641163031794,0.313389837398484,0.119239505845,0.165299419350713,0.109685892058159,0.095670193111953,178.057905768427,04/30/1982,05/31/1982,cheap
19820531,269.477603180821,0.369923913890816,0.129818637025036,0.166245987095172,0.116093720620527,0.098398441830258,173.134101041946,05/31/1982,06/30/1982,cheap
19820630,250.978183950271,0.487647465309546,0.164273958594992,0.192074433316019,0.132113489091715,0.104119604268526,137.964067281367,06/30/1982,07/31/1982,cheap
19820731,249.161491620623,0.498500417409163,0.173897632517015,0.200055510507991,0.137003965692477,0.106539645796104,134.447063905309,07/31/1982,08/31/1982,cheap
19820831,249.48811455742,0.451574899638768,0.164229196476994,0.213105015357878,0.143638212951793,0.106877962909408,134.447063905309,08/31/1982,09/30/1982,cheap
19820930,277.962505382797,0.335269510262739,0.113747804872014,0.178178797377608,0.12597639426802,0.094845853814495,187.905515221389,09/30/1982,10/31/1982,cheap
19821031,300.588940187138,0.235306539693507,0.087996370538859,0.129878489638714,0.112793362110827,0.084397928654132,230.109555734084,10/31/1982,11/30/1982,cheap
19821130,313.615243148179,0.164530026233654,0.093137568824877,0.090542827425827,0.102439865627111,0.082363694633449,254.728579366489,11/30/1982,12/31/1982,cheap
19821231,318.016060561028,0.142227610991229,0.104905337778019,0.084013533583261,0.103887391064224,0.084192119431532,263.169387469028,12/31/1982,01/31/1983,cheap
19830131,328.679988319074,0.112496732897997,0.093547409247919,0.084758256127719,0.093218263499058,0.080019903843964,283.568007050164,01/31/1983,02/28/1983,cheap
19830228,334.187906743904,0.02973244036351,0.107813866317741,0.08714999499687,0.085534209032716,0.07947063005563,294.119017178338,02/28/1983,03/31/1983,cheap
19830331,345.956602234001,-0.006157323099374,0.117995005809922,0.085077090823922,0.08309052010804,0.077437815592018,316.627838785108,03/31/1983,04/30/1983,cheap
19830430,356.770742945063,-0.039282776664194,0.116374870940733,0.074856598540376,0.078024139714966,0.072157531976447,337.729859041456,04/30/1983,05/31/1983,cheap
19830531,369.163812855387,-0.079684413833137,0.10361914610853,0.061556417171051,0.077858318235913,0.068905506899357,361.645481998649,05/31/1983,06/30/1983,cheap
19830630,373.367059201614,-0.112538045047599,0.107906453403997,0.070130333801086,0.079729478841514,0.068250864106671,370.7896907764,06/30/1983,07/31/1983,cheap
19830731,373.368599195793,-0.127069825808109,0.100296395599845,0.068029191823481,0.079030778839456,0.068095781861069,371.493091451612,07/31/1983,08/31/1983,cheap
19830831,362.150684849752,-0.024118094710001,0.118342703238456,0.069394802635793,0.069346230846684,0.072720011686028,351.797872545687,08/31/1983,09/30/1983,cheap
19830930,371.154858433891,-0.042111854784136,0.097475793081693,0.066249086607614,0.057193622844663,0.071094119845427,369.382889425977,09/30/1983,10/31/1983,cheap
19831031,371.319483572712,-0.052301504297987,0.095728797927431,0.072889665552811,0.052267581034627,0.071715104462721,370.7896907764,10/31/1983,11/30/1983,cheap
19831130,365.214367330623,-0.027253541064484,0.113376087712466,0.071335161369406,0.058444911861488,0.073214210925628,360.238680648226,11/30/1983,12/31/1983,cheap
19831231,363.246725111465,-0.032120311383214,0.120452439196475,0.076530911294447,0.065662320628966,0.074530552519551,358.128478622592,12/31/1983,01/31/1984,cheap
19840131,365.655413173921,0.001528705308278,0.139050797121547,0.08094241501876,0.062292938657831,0.075167222953038,363.052283349073,01/31/1984,02/29/1984,cheap
19840229,344.124128751374,0.117068119800908,0.184565565919816,0.099825299202632,0.087873605016594,0.081048639025204,322.958444862013,02/29/1984,03/31/1984,cheap
19840331,343.826435655685,0.105056418573192,0.199326902664253,0.097855292973675,0.092076359487958,0.079009892790027,323.661845537224,03/31/1984,04/30/1984,cheap
19840430,342.755797529633,0.111168356092596,0.194169956250771,0.104287725642108,0.095459105452885,0.075308534311231,322.255044186801,04/30/1984,05/31/1984,cheap
19840531,339.7472108196,0.143912956664482,0.196113877896744,0.113407867507163,0.095727100436646,0.077095145658101,316.627838785108,05/31/1984,06/30/1984,cheap
19840630,331.349060273893,0.195406960402644,0.221675035147019,0.125423545239121,0.099366022720441,0.080396860616692,301.153023930454,06/30/1984,07/31/1984,cheap
19840731,325.924716333766,0.236671368738554,0.239148725361055,0.134330204355207,0.102585079640845,0.081101412154101,291.305414477491,07/31/1984,08/31/1984,cheap
19840831,353.416300333254,0.113983462478159,0.228622389482012,0.125529230897419,0.093211069544714,0.074990162686405,344.06046511836,08/31/1984,09/30/1984,cheap
19840930,355.524838933096,0.080132048996973,0.210758224487004,0.123994675425092,0.090763752465677,0.074720134835913,348.984269844841,09/30/1984,10/31/1984,cheap
19841031,351.898916006708,0.100113281674087,0.162977351919392,0.125359679037822,0.092056852032468,0.075052419754224,342.653663767937,10/31/1984,11/30/1984,cheap
19841130,355.260982573238,0.15311895631194,0.108377649762685,0.11806435873324,0.089784385714157,0.073267665401724,348.984269844841,11/30/1984,12/31/1984,cheap
19841231,351.579127191952,0.220116175423062,0.106283657995002,0.125589092115201,0.092387037833948,0.07305349148371,342.653663767937,12/31/1984,01/31/1985,cheap
19850131,366.214392545041,0.173682698174047,0.104674236018552,0.108656993115989,0.096547802547385,0.070626165514657,370.7896907764,01/31/1985,02/28/1985,cheap
19850228,384.410093482423,0.181942469798808,0.097019707385667,0.090787391737988,0.087141414250903,0.068808892884377,405.256323861767,02/28/1985,03/31/1985,cheap
19850331,379.947609596457,0.272381942786556,0.110538517593185,0.097463885692741,0.086251183739672,0.072199122576176,396.815515759228,03/31/1985,04/30/1985,cheap
19850430,380.859396082209,0.303330968998007,0.103550972114808,0.09649029463202,0.085721611473331,0.074781015942883,398.925717784863,04/30/1985,05/31/1985,cheap
19850531,388.641236447159,0.276814842031842,0.085913455755844,0.099310554113734,0.085201564451651,0.075736811787458,413.697131964306,05/31/1985,06/30/1985,cheap
19850630,396.096972974287,0.281869315659205,0.097756329102473,0.10029170093869,0.079300149285592,0.076652180261579,427.765145468538,06/30/1985,07/31/1985,cheap
19850731,403.061765054203,0.233943455227791,0.087828922291955,0.095470290028351,0.078868328022429,0.078340948920157,441.129758297558,07/31/1985,08/31/1985,cheap
19850831,393.699913941459,0.286615314331499,0.087605625895796,0.080215683357359,0.083171991777025,0.080958227854393,422.841340742057,08/31/1985,09/30/1985,cheap
19850930,384.013772746124,0.277594985715975,0.100273289243137,0.073638356189302,0.086843539520661,0.087217922075665,403.849522511344,09/30/1985,10/31/1985,cheap
19851031,387.128671305693,0.26183226628254,0.108891965989773,0.065013583555115,0.082859384888146,0.086788193473415,409.476727913037,10/31/1985,11/30/1985,cheap
19851130,409.658173443206,0.23041579804671,0.079570498040177,0.058183070925074,0.077778887288609,0.083068583801045,452.384169100943,11/30/1985,12/31/1985,cheap
19851231,428.967380028023,0.191126037835595,0.069801791172629,0.057360159220881,0.07543432154995,0.081584358931522,489.664404887157,12/31/1985,01/31/1986,cheap
19860131,429.819496352434,0.257231266568032,0.078780024423165,0.05365684218277,0.07427374912092,0.080735923716887,491.774606912792,01/31/1986,02/28/1986,cheap
19860228,454.350615306206,0.258929227573101,0.068187546974155,0.064325864877119,0.067546608482051,0.080418532778996,538.902452151967,02/28/1986,03/31/1986,cheap
19860331,483.438477655448,0.226904553748946,0.042896437365669,0.056705136670884,0.060509712365106,0.072796326076396,595.174506168894,03/31/1986,04/30/1986,fair
19860430,496.385845747822,0.175882270333531,0.042778852040549,0.055037074991395,0.053747483142571,0.069593625402486,620.496930476511,04/30/1986,05/31/1986,fair
19860531,496.22289892134,0.171646734461039,0.054185024534617,0.053608302079264,0.054364514439388,0.071747412059958,621.200331151722,05/31/1986,06/30/1986,fair
19860630,507.744555681232,0.189892057006892,0.056185378049429,0.048400762583931,0.051693127512643,0.070414618850151,644.412553433704,06/30/1986,07/31/1986,fair
19860731,497.355427041196,0.246868744217526,0.071640962255514,0.053578847347102,0.054585624409878,0.068463276909011,625.420735202992,07/31/1986,08/31/1986,fair
